computer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,gmm_score
C11077,-0.03825437,-0.05673655,0.066953,0.055486783,0.0049447953,-0.0245467,0.010584949,0.0024438638,0.008622029,0.0779171,0.032343693,-0.093665436,0.021434717,-0.033257067,0.0039607882,0.019099941,-0.009093186,-0.025873369,0.057384335,0.077626795,0.027469466,0.030011563,0.04697858,0.016052095,-0.00172147,0.019979322,-0.05595458,0.048138555,-0.021174675,-0.047758892,0.027543915,-0.0122636845,-69.22536533940576
C1575,-0.032056283,-0.05335745,0.082108095,0.003897074,-0.011466005,-0.022109587,0.014796854,-0.024963547,0.020445555,0.037757624,0.022726443,-0.05627843,0.01952602,-0.10339982,0.022220166,-0.0028928046,0.029803412,-0.003298756,0.041635614,0.027623564,0.016395321,0.02320118,0.094086066,0.02962098,-0.0048563257,0.060550116,-0.046460014,0.04875544,0.04179312,-0.034355324,0.05478688,-0.0012869479,-69.22577805305343
C16512,-0.066046216,-0.08276064,0.07868863,0.03398361,-0.009504749,-0.01733837,0.030199546,-0.019577084,0.027754417,0.020778244,0.0004037663,-0.071488835,0.02883721,-0.05011995,0.015763342,-0.0068788137,-0.017392412,-0.04567527,0.07298625,0.038365953,0.017618246,0.03768596,0.06073126,0.040305786,-0.018860737,0.013971639,-0.04824076,0.029389523,-0.01984986,-0.017769335,0.057126503,0.03573269,-69.22591201368486
C5198,-0.020968394,-0.051447857,0.06546379,0.008913009,0.03319012,0.001979156,-0.0006028473,0.029578606,0.019221187,0.0072215125,-0.029874353,-0.065290555,-0.013150255,-0.076394334,-0.0038428875,-0.041460156,-0.0020133648,-0.039760243,0.034299657,0.08219775,-0.011819777,0.010091305,0.07994615,-0.021897132,0.02547251,0.054515015,-0.04819327,0.006530008,-0.007617588,-0.02215029,0.025968881,0.025504554,-69.22689861630391
C16884,-0.098788746,-0.06920472,0.17859912,0.08303598,0.016122306,-0.039984114,0.057339694,0.0054797716,0.05104529,0.083242916,0.008032709,-0.13928658,0.036646444,-0.06913161,-0.012072863,-0.049822725,0.01137137,-0.0008615004,0.105019204,0.06906998,0.011962501,0.072932616,0.14632264,-0.006186788,0.023827747,0.05770186,-0.078361966,0.042876355,0.028977495,-0.10709979,0.061908692,0.04759976,-69.2269667640055
C6069,-0.061696455,-0.053295694,0.107745714,0.0017336314,-1.6691629e-05,-0.06782027,0.014712711,-0.033416603,-0.0042520124,0.029612131,0.013069873,-0.036052886,0.0051788865,-0.07844663,0.0044142776,-0.0383305,-0.02811288,-0.01899949,0.031954423,0.07538037,-0.007813427,-0.004220428,0.06531265,-0.016835561,0.020878075,0.042047095,-0.03290543,0.043344695,-0.009886129,-0.068291195,0.01864039,0.018069182,-69.22720198544708
C2956,-0.0418688,-0.121232584,0.13626675,0.07547787,-0.019489596,-0.037081484,0.0034725717,-0.031395756,0.039281026,0.062568545,0.03347891,-0.11868074,0.029024038,-0.08486975,-0.034670714,-0.044686686,0.0057710446,-0.023530561,0.110418186,0.07997559,0.03995776,0.016782122,0.14277928,0.0021907955,0.0069178017,0.07497084,-0.010262321,0.054143343,0.018090282,-0.07524098,0.018853934,-0.0026861462,-69.22781879212066
C1450,-0.046529565,-0.11463693,0.15612218,0.08578498,0.022233212,-0.083687395,0.060981575,-0.01885458,0.059990138,0.039043263,-0.02461977,-0.11382884,-0.018009812,-0.07835223,-0.019797537,-0.067823485,-0.030861877,-0.028538188,0.0701302,0.08440347,-0.024848133,0.05958363,0.17016578,-0.013865429,0.020178292,0.024439927,-0.054327134,0.06921548,0.044427887,-0.08119793,0.015495465,0.02393726,-69.22805949336546
C4822,-0.0149115035,-0.055806756,0.080585256,-0.004560571,-0.012698969,-0.033838756,-0.011797628,-0.027609857,0.026568588,0.03996594,-0.0034380918,-0.10584432,0.021513086,-0.061633125,-0.01790452,-0.017983397,-0.019716108,-0.0020964486,0.052327625,0.07479025,0.0009842876,-0.008228263,0.03355764,0.0023780488,0.034018077,0.03195467,-0.01933311,0.023988048,-0.007071122,-0.02412498,0.011339467,0.04825083,-69.22829912588399
C9647,-0.06492093,-0.11867484,0.14710957,0.1172217,-0.024343755,-0.05288798,0.031702716,0.038267937,0.034123726,0.021109505,-0.026626434,-0.08981903,0.04748977,-0.09976248,-0.034745008,-0.015080899,-0.028303716,0.01632758,0.09319615,0.13578695,-0.01365969,0.10179726,0.13546439,-0.04111245,0.049082935,0.06822562,-0.06368434,0.051464982,0.011772259,-0.053230114,-0.014500845,0.028745048,-69.22854237155528
C2883,-0.038059015,-0.023430116,0.08517013,-0.0029412042,-0.009591714,-0.050572194,0.031403866,-0.032089483,0.043686807,0.026807576,-0.029728588,-0.06295627,-0.0034470786,-0.056769103,0.019291649,-0.029564248,-0.012099737,0.0047227116,0.028455844,0.05427611,-0.03936578,0.016780226,0.087878756,0.028101536,-0.015161705,0.07130633,-0.021593701,0.009772225,0.032580122,-0.047298618,0.0311697,0.008910479,-69.22870741957382
C4948,-0.049241077,-0.100432165,0.12216303,0.052909475,-0.03710801,-0.047956057,0.0840529,0.048398614,0.005997011,0.0063806437,0.029755814,-0.07952658,0.033131413,-0.032607008,-0.03344836,-0.017769182,-0.028596452,0.022491638,0.052542973,0.073916286,0.040415272,0.055553682,0.113164164,-0.053495347,-0.008838768,0.025749376,-0.046901997,0.026174266,-0.017704416,-0.084998,-0.008006278,0.04261021,-69.22900882866026
C1111,-0.0045336033,-0.027143272,0.040038314,0.007968303,-0.010112055,-0.02768247,0.03713835,-0.0013489617,0.035040732,0.021028612,-0.008987663,-0.040402148,0.007958381,-0.05075194,-0.0010378261,0.023820668,0.0047089704,-0.03619054,0.023732807,0.08634012,-0.001583935,0.006646316,0.06550497,0.029901117,0.0013204268,0.0071750064,-0.0085461065,0.032448713,0.010857547,-0.04022079,-0.017955786,0.03451148,-69.22965005960704
C1788,-0.04734055,-0.11473507,0.114055075,0.10039666,-0.025818719,-0.032754026,0.044130452,0.024321578,0.06646021,0.048140183,-0.028217498,-0.098025784,0.0532414,-0.091774136,-0.04408788,-0.03640625,-0.054685697,-0.009432154,0.092002556,0.13164142,0.03334126,0.1154871,0.15117233,-0.039412796,0.010454651,0.05957923,-0.0275596,0.056477364,-0.022573737,-0.09088715,0.007462825,0.03399455,-69.22979428608839
C12320,-0.03942852,-0.081954695,0.074428745,0.039706796,0.014445992,-0.051587824,0.03520392,0.008288587,0.03866189,0.08776297,0.0021262774,-0.109342374,-0.021885008,-0.09790479,0.020946505,-0.023635738,0.0021131546,-0.03331025,0.0787273,0.03530034,-0.018398128,-0.012345136,0.08384279,0.03485151,0.027269805,0.021772472,-0.015910408,0.010883851,0.027201757,-0.06708293,0.04777716,0.040470973,-69.23000095938893
C203,-0.0820529,-0.1066513,0.17401056,0.030864663,0.021773644,-0.0325219,0.02306832,0.021505654,0.096228674,0.097614035,0.0106409285,-0.1305242,0.005223745,-0.11103763,-0.002955929,-0.051389784,-0.006042343,-0.04910333,0.07131857,0.07659458,-0.0049065836,0.034562897,0.16305105,-0.011753002,0.0056380047,0.06047386,-0.024915861,0.05768664,0.012698358,-0.06094542,0.034801137,0.020733673,-69.23019334738431
C164,-0.078430325,-0.067975916,0.104963,0.09473544,-0.0033001935,-0.014549413,0.066023976,-0.007908917,0.037016954,0.02098722,-0.03043369,-0.1393689,0.0074639283,-0.060141623,-0.01736339,-0.01720754,-0.016368918,-0.04957115,0.067111365,0.098705895,-0.010840724,0.06584704,0.17733553,-0.0140272435,0.04220923,0.03550887,-0.030839078,0.059882432,-0.0038856452,-0.10982039,0.023804191,0.0009562225,-69.23019492204591
C15337,-0.07025344,-0.08338746,0.08895221,0.03862504,0.015975645,-0.0080317035,0.004826512,0.02863825,0.03901233,0.005173824,-0.0042601973,-0.051952716,0.03089227,-0.02758803,-0.037526865,-0.04450373,-0.033879228,-0.03005202,0.05441965,0.030725893,-0.024145901,0.03257442,0.09316397,0.012713079,0.03728318,0.07138201,-0.04402099,0.041721337,0.033574704,-0.069414355,0.04413194,-0.01022032,-69.23056969984201
C4453,-0.059394795,-0.11362941,0.12899825,0.047615282,0.025677131,-0.025814073,0.038313415,0.008206387,0.046303373,0.037636757,0.004606279,-0.06795508,0.048971534,-0.014794276,-0.017282184,-0.06102436,-0.030532353,0.033724297,0.040300686,0.056496534,0.057777,0.08775671,0.11089669,-0.021873197,0.043482363,0.043949887,-0.026350154,0.019669821,0.00717501,-0.04946734,-0.00025328965,0.023051338,-69.23128227187246
C6750,-0.08084515,-0.06096309,0.07995069,0.04263318,0.020679284,-0.034110956,0.013109569,0.000913287,0.052339908,0.019822493,-0.025249574,-0.0714983,0.02702229,-0.08288906,-0.06953493,-0.05932725,-0.037375093,0.011981593,0.081336826,0.07379286,0.013327109,0.037731577,0.08541074,-0.053737417,-0.0037596186,0.028631985,-0.026282167,-0.006849234,-0.012491663,-0.036906827,0.039296933,-0.007511291,-69.23182654736267
C8133,-0.033329975,-0.09086329,0.0679506,0.01587741,0.02795743,-0.061877433,0.04436731,-0.00979701,0.048656322,0.08097221,-0.020741288,-0.097764194,-0.00023746892,-0.06817555,0.005737706,-0.042972405,-0.03759844,-0.025275534,0.059049692,0.08389471,0.0316996,0.06304407,0.110902086,-0.035026483,0.029222328,0.044531748,-0.05333178,0.04617541,0.036199756,-0.087441325,0.022461634,-0.021260753,-69.23187159211909
C9407,-0.05298967,-0.096551344,0.11793546,0.030917611,0.007893648,-0.019547729,0.006822666,-0.0032002483,0.041380074,0.011438723,-0.030399553,-0.06056699,0.0055968054,-0.039224364,-0.029518146,-0.05680447,-0.01291379,-0.030829316,0.019335533,0.07795055,0.05128567,0.03437988,0.082588665,0.009777283,-0.0037951441,0.008038493,-0.026960474,0.04602129,0.033375192,-0.06353253,-0.0017538376,0.0376417,-69.23195246444465
C618,-0.07111223,-0.08657664,0.10948644,0.062334053,-0.046422526,-0.014320045,0.063506685,-0.0040187677,0.0427682,0.04021335,-0.025115373,-0.08150616,0.009003153,-0.06964405,-0.08079759,-0.01673935,0.004878429,0.008152402,0.08247289,0.03416302,0.040203977,0.11549984,0.114893146,-0.01897438,0.016762806,0.0052448213,-0.04847575,0.022530312,0.015037572,-0.033838894,0.022082236,0.0069271564,-69.23204113187
C555,-0.105279855,-0.099065825,0.1495561,0.08024359,-0.0063786344,-0.07987031,0.0707284,0.021107456,0.0072165504,0.007577831,-0.003721456,-0.14006405,0.019133352,-0.089672014,-0.040875006,-0.03697682,0.020677092,0.029511241,0.06978871,0.04593016,0.0071417973,0.07394354,0.16809915,0.0035118968,0.010724752,0.031546026,-0.06920606,0.037371058,0.026124448,-0.100368276,0.039046023,0.007571353,-69.23251277586618
C1311,-0.06912398,-0.10266983,0.12078538,0.046336547,-0.00030154496,-0.05633613,0.07480012,-0.0057727466,0.0362501,-0.0020611484,-0.0024795034,-0.10087562,-0.012033891,-0.00897463,-0.068339065,-0.0525756,-0.039982535,0.009463428,0.0744907,0.065808125,0.0059781764,0.07077065,0.1238013,0.013296832,0.017809488,0.026955744,-0.05350008,0.048049584,0.046406697,-0.049070086,-0.0014057694,-0.0023612385,-69.23271353249719
C14470,-0.081764825,-0.085734546,0.078062646,-0.0059277285,-0.011699536,-0.039961874,-0.005347285,-0.026737278,0.054174032,0.061672773,0.0058605666,-0.067046694,0.020222347,-0.107519835,0.024457037,0.0009940335,-0.024231886,-0.034855295,0.042542316,0.076906055,-0.0020952616,0.03005966,0.06712513,0.010450899,0.0071819746,0.015649606,-0.029689949,0.04217195,0.032328483,-0.08023353,0.06725275,0.011998958,-69.2331054364887
C1,-0.032436274,-0.024692722,0.09340384,0.020825785,-0.0046930583,-0.04003724,-0.0086314585,0.011876648,0.035110373,-0.0014589096,-0.01647994,-0.09084955,0.018244347,-0.059137553,-0.04111114,-0.035647,0.020703541,0.009587924,0.06482127,0.036076922,0.016981635,-0.007814709,0.072860256,0.032838464,-0.012971254,0.02001153,-0.00872407,0.02992366,-0.0025500415,-0.07976803,0.031947013,0.03344904,-69.23313420495397
C5528,-0.07830913,-0.09716981,0.081872344,0.026304677,0.004922563,-0.012749769,0.012289556,0.027169136,0.057145026,0.012580207,-0.023547469,-0.05044544,0.019531224,-0.073882714,-0.012672879,-0.04335226,-0.0007582232,0.009576427,0.058189154,0.03856015,0.033005994,0.022855515,0.07453101,0.021494066,0.023890939,0.06711661,-0.0019333123,-0.0053568203,0.006087831,-0.06820834,-0.011856704,-0.0098461015,-69.23336757998469
C5828,-0.09731476,-0.10872777,0.14803198,0.09334293,0.010825308,-0.08797064,0.08748105,0.022519968,0.016750528,0.04747186,-0.0036024216,-0.089476116,0.025665494,-0.047265615,-0.07469949,-0.030386493,-0.051373098,0.015808856,0.065694936,0.07778137,-0.00020488606,0.07519656,0.17164552,-0.06811293,0.06011892,0.028873784,-0.075478226,0.052495576,-0.00065714156,-0.07997622,0.012673431,0.016203193,-69.23372181699683
C16766,-0.008131092,-0.049508672,0.035766914,0.025438597,0.008170946,-0.0006077774,0.024640178,0.013816477,0.0549167,0.012147104,0.008782369,-0.06315363,0.013515704,-0.051642325,0.0039767097,-0.023688622,0.006548025,-0.027864965,0.00018572866,0.031599656,-0.024194473,0.01371185,0.08464262,-0.015722921,0.04251734,0.00063747726,0.0011403963,0.0037810653,-0.010502704,-0.025558788,0.028390944,-0.018646242,-69.23389162837844
C9096,-0.05932912,-0.07577737,0.1323613,0.097739026,0.028382074,-0.019456442,0.029326957,0.00035454246,0.016878447,0.04385394,0.013321227,-0.12521212,0.04872065,-0.09784927,-0.027086867,-0.059542734,-0.028808262,-0.029868856,0.04461613,0.10065941,0.036937375,0.046086792,0.17131326,0.013020895,0.0057167383,0.04281104,-0.05335097,0.0679457,-0.014420102,-0.05282324,0.026110701,0.03517797,-69.23526662062945
C6071,-0.09195349,-0.045437805,0.09771183,0.03812221,-0.01130058,-0.052995738,0.0054055084,0.003069843,0.0016641319,0.033032924,0.03224328,-0.06374734,0.04912768,-0.035734337,0.009046663,-0.0023480763,0.014271775,0.019935502,0.058250185,0.051127464,0.019924313,0.055706453,0.10488115,-0.017462684,0.03605377,0.05348239,-0.029475622,0.0036711453,0.035749827,-0.054838017,0.041840944,0.035739023,-69.23545311731426
C2463,-0.02044208,-0.02744752,0.015002461,-0.012932943,0.013255091,-0.00066456303,0.010740525,-0.008744082,0.04382851,0.04827171,-0.0006844495,-0.060331643,-0.0029269864,-0.037188914,0.016945655,0.00914012,-0.005048517,-0.018913396,0.027063342,0.014718326,0.023726165,-0.016650025,0.017143957,-0.021454023,-0.0038060118,-0.0023491513,-0.011644764,0.04236007,-0.02105465,-0.024343798,0.026403226,0.021314206,-69.23548000942438
C12647,-0.02581245,-0.023658806,0.028188465,0.0143799465,-0.0053114044,0.010764936,-0.015491985,0.023245199,-0.0119725475,0.023493418,-0.0038139361,-0.037583318,-0.014364062,-0.060158312,0.021094799,0.002825947,0.02268873,-0.027106967,-0.004709918,0.013778158,-0.0145277465,0.03669525,0.0073960433,-0.0021406654,0.0074093086,0.018405464,0.009289153,0.007860936,-0.00084880413,-0.022607557,0.03290056,0.0014879951,-69.23554239132616
C8962,-0.10231885,-0.116361186,0.15030463,0.080919564,0.007459583,-0.04167484,0.03287286,0.01260223,0.06070042,0.020653408,0.017420303,-0.07726398,0.0556778,-0.08975135,-0.06773115,-0.08754555,-0.05520977,-0.02052686,0.09404361,0.08941874,0.032336254,0.103614844,0.15352535,-0.05088748,0.052499868,0.06940308,-0.045253135,0.012226858,-0.0045797727,-0.075750515,0.043196004,0.018354915,-69.23630664333601
C5408,-0.060057994,-0.07133022,0.118177734,0.027467892,-0.025866631,-0.054552123,0.045833714,0.022559859,-0.0063493485,0.069588885,-0.025967393,-0.07018846,0.003164675,-0.040076952,-0.07416669,-0.027914781,0.010032349,0.026944723,0.06723125,0.054851234,0.048783258,0.044710156,0.08822415,-0.029658297,-0.003224302,0.025144223,-0.049521666,0.050756317,0.0046750214,-0.04029714,0.007832848,0.011335611,-69.23659242243507
C11103,-0.06322079,-0.10562256,0.12203917,0.03205436,0.028141936,-0.068633676,-0.010318861,-0.032273486,0.017276885,0.019937184,-0.0239911,-0.09276417,-0.0073233303,-0.09539243,-0.018599961,-0.04932489,0.00014951109,0.004321222,0.05541781,0.050269242,0.0021708973,0.046186946,0.05622908,0.016313702,0.014068044,0.07465836,-0.037742373,0.0095257275,0.013952327,-0.056947865,0.035288256,0.042881206,-69.23710051944364
C15134,-0.061855983,-0.0831724,0.13912196,0.045497883,0.013070278,-0.04386814,0.035831068,-0.002369187,0.061624397,0.0646487,0.033152748,-0.090038046,-0.00088654814,-0.10952847,-0.04920128,-0.033821784,0.0016477392,0.02122088,0.04699319,0.11780697,0.03775466,0.077511944,0.13917458,-0.023931911,0.019742068,-0.0028603673,-0.015205521,0.020272389,-0.005313021,-0.03602845,-0.015694866,0.02345282,-69.23737514546234
C971,-0.06860675,-0.13705295,0.1462244,0.0697401,-0.029583948,-0.035357405,0.07946875,0.015469663,0.050186828,0.072779156,-0.023928005,-0.12022621,0.060374454,-0.066158466,-0.047246803,-0.026801858,-0.041445266,0.008554192,0.09397956,0.13047333,0.002607001,0.098721206,0.19164687,-0.01500417,-0.00041208728,0.026995776,-0.03226753,0.03610418,-0.0043602725,-0.05817999,0.015723754,0.0012204228,-69.23775039521425
C9436,-0.10257806,-0.047070835,0.1596401,0.06211671,-0.014966203,-0.016485786,0.020234762,0.0009813115,0.030870812,0.06911733,-0.017590636,-0.13177791,-0.009783608,-0.12130669,-0.035256103,0.00036926745,-0.033412628,-0.010502702,0.1050427,0.08289682,-0.0023467448,0.052793127,0.15867937,-2.3432905e-05,0.028180286,0.03790461,-0.0324542,0.009613461,0.0066989306,-0.055335782,0.0665752,5.1980256e-05,-69.23839979099915
C5819,-0.016725453,-0.015272768,0.01880601,0.030426728,-0.02409025,-0.01460103,-0.01741174,-0.0012617023,0.019512486,0.043193422,-0.02191613,-0.018838191,0.015909625,-0.00596158,0.02241628,0.00725063,0.0074005695,-0.027777616,0.017808521,0.047571212,0.0059073265,-0.0061128656,0.004067393,0.028570823,-0.004160342,0.013733532,0.011567254,-0.002938738,-0.007261299,-0.011535374,0.026482498,-0.010996825,-69.23855960929576
C1666,-0.05685111,-0.10496636,0.16257626,0.074366726,0.022349818,-0.018779092,-0.005642781,0.021047004,0.057017878,0.037648365,0.0026473205,-0.1020849,-0.007588203,-0.09522219,0.010149916,-0.039889183,-0.0044751912,-0.0043514217,0.12091309,0.10551187,-0.009451613,0.059870582,0.15703642,-0.024400245,0.017261067,0.053399708,-0.040296353,0.034947183,0.0097875055,-0.10631204,0.08407197,0.033590604,-69.23857761488131
C12168,-0.06836286,-0.044920385,0.107609555,0.04418042,-0.033450216,-0.03141233,0.06677007,0.03848912,0.017443905,0.02947408,0.0041914633,-0.079256415,0.049830955,-0.04254954,-0.04859606,-0.05541306,0.013206216,-0.018337201,0.038328774,0.080475934,-0.026727332,0.057985578,0.14115722,-0.05523607,0.055133346,0.013386771,-0.039099835,0.045030262,-0.005148197,-0.08790309,-0.0042004567,0.025758978,-69.23859746789834
C3326,-0.051342048,-0.08781421,0.15643279,0.048689578,-0.011826998,-0.013114719,0.015431737,-0.0071998825,0.022791084,-0.01918577,-0.021333821,-0.118143365,-0.011741571,-0.05491783,-0.051827982,-0.0160328,-0.027568357,-0.01698686,0.06246637,0.055131607,0.023311246,0.05127606,0.14588308,0.0055533475,0.004015424,0.047702614,-0.014090571,-0.0067053046,0.020743482,-0.0983638,0.029345889,0.012666769,-69.23885495972976
C1522,-0.051201284,-0.07995595,0.089579485,0.101804554,-0.03541054,-0.028566716,0.08099452,0.0452443,0.054768052,-0.0064269304,-0.015569914,-0.06353485,0.013420062,-0.017278394,-0.025127884,-0.068241805,-0.0323653,0.007566908,0.065882295,0.06090462,-0.0027911938,0.07749629,0.116784774,-0.033682857,-0.011057764,0.047033653,-0.01914705,0.033856146,0.035582732,-0.037754007,-0.010712083,0.04004699,-69.23970030829379
C13923,-0.044800054,-0.083817676,0.12505105,0.0573212,0.015890785,-0.06594097,-0.008582457,0.012491306,0.020050375,0.06966436,-0.008889463,-0.074821815,0.024488375,-0.096914,0.009752107,-0.048807874,-0.019179523,-0.011677544,0.065625735,0.025146373,-0.004177069,0.01018499,0.067705564,0.037580032,-0.014835466,0.06416431,-0.041212816,0.061992694,0.006154143,-0.07236627,0.031764835,0.0032387543,-69.24048976555063
C7458,-0.059536748,-0.028289095,0.08980327,0.036676764,-0.01244087,-0.008758452,-0.013002494,0.027496992,0.00011130539,0.05286693,-0.020582004,-0.08370294,0.0058590993,-0.046099495,-0.02132886,-0.020551847,-0.0031762926,-0.038817003,0.058809955,0.04234725,0.020259205,0.028899314,0.032128114,0.030435152,0.020869024,0.048986867,0.006745891,-0.0014910595,0.023339363,-0.029306078,0.02034853,-0.00424159,-69.24073349394293
C5119,-0.028369015,-0.018377872,0.024726288,-0.014092442,-0.01513496,0.0029035807,-0.02078724,0.019510971,-0.002000474,0.019137694,-0.026759725,-0.015356356,0.019486463,-0.026070438,0.004263004,-0.019789297,-0.018094977,0.016103256,0.00029088906,0.042026583,0.006063564,0.03407649,0.04072031,0.016437974,0.01706804,0.03508897,-0.04433923,0.00055275694,0.0082510775,-0.022632545,0.032970816,0.0012737046,-69.24108263660241
C8893,-0.0756789,-0.11170668,0.12308532,0.090667605,-0.023252435,-0.05708963,0.09123,0.020064045,0.06676604,0.022041937,0.032219805,-0.11049445,0.04566689,-0.074893646,-0.09217429,-0.034791477,-0.017262114,-0.005887628,0.052032147,0.08474463,0.016830763,0.12047247,0.18165222,-0.02544608,0.05873673,0.007116051,-0.038809706,0.05214996,0.01233256,-0.072386764,-0.025679225,-0.012078496,-69.24214252625502
C10716,-0.10257089,-0.10621972,0.1117179,0.10332713,0.02720257,-0.057769544,0.07945898,-0.016872026,0.00883797,0.034294546,-0.012773278,-0.098238096,0.04241574,-0.08072059,0.014141442,-0.06546791,-0.016556077,-0.00693694,0.103817284,0.07871352,0.027435457,0.04430243,0.114711404,0.010159625,0.022837814,0.061478596,-0.0523198,0.021853818,0.012662202,-0.072119586,0.0368717,0.0026148125,-69.24252808817648
C8524,-0.06341137,-0.032238923,0.09845829,-0.011022222,0.031314533,0.0008131369,0.0056494814,0.0053938366,0.0076585053,0.020979708,0.013933472,-0.10697321,0.025428927,-0.07283893,-0.014562974,0.015239129,-0.007970547,-0.03896475,0.084079236,0.07202464,0.011515123,0.033599526,0.077585004,0.03289352,0.018793916,0.03527966,-0.028577283,0.0015534087,0.018278716,-0.027080832,0.029207477,0.03445919,-69.2430891929418
C3812,-0.083509885,-0.053094793,0.14327978,0.030383827,0.00039799354,-0.07009532,0.029429834,-0.014237909,0.045693923,0.09106568,-0.0063415375,-0.110307485,-0.013902011,-0.056438316,-0.01775448,-0.0395219,0.002665129,-0.022144321,0.07603145,0.09828751,-0.0048771305,0.05787727,0.13913882,-0.017936194,0.05359458,0.0137559315,-0.07155246,0.075076,0.050261967,-0.06771298,0.028624995,0.0003355961,-69.24371320699454
C4315,-0.09939197,-0.09139913,0.11282969,0.078943744,0.016782587,-0.026738806,0.0035147346,0.005641657,0.011255654,0.07232097,0.017548874,-0.11254204,-0.0067629395,-0.06580323,0.0038476828,-0.06450069,0.012219816,-0.02989563,0.07701177,0.046728216,-0.01620624,0.031129226,0.14883877,0.02016717,0.018775525,0.08113251,-0.065918796,0.048121247,0.03136379,-0.047698826,0.017957062,0.0149087105,-69.24427695706868
C8666,-0.068287104,-0.10248999,0.14091927,0.09261557,-0.012670894,-0.004911466,0.012946413,-0.015305897,0.04151805,0.052438483,0.03146942,-0.084951535,-0.01763845,-0.084424265,-0.023721123,-0.00094252196,-0.007033051,-0.036878385,0.10375534,0.079528995,0.037324544,0.06855412,0.15275624,-0.022517737,0.049769312,0.017867614,-0.033964004,0.027743403,0.035361998,-0.057960887,0.018646203,0.038090058,-69.24450198048987
C17493,-0.088273555,-0.08218165,0.12274135,0.016939875,-0.015472967,-0.0554637,0.01869339,-0.008654754,0.012022056,0.053662237,0.025890559,-0.087745525,-0.0064933226,-0.10468441,-0.03957504,-0.067341305,0.00053662516,-0.003503576,0.09062261,0.045962293,-0.026671717,0.032276347,0.08858961,0.03099893,0.0016223526,0.03498893,-0.05028817,0.040102087,0.048999436,-0.08725215,6.458594e-05,0.041315548,-69.24497893137998
C6391,-0.08863973,-0.09479799,0.11276121,0.061543025,0.020955328,-0.03956025,0.02771686,-0.0027655044,0.033781555,0.015636843,0.015530253,-0.13765433,-0.020798367,-0.13011624,-0.008333428,-0.027614279,-0.0076201744,-0.04121548,0.09800291,0.059823528,-0.033188015,0.0334751,0.094093695,0.04359415,0.038667466,0.042330056,-0.03474647,0.0069230953,-0.0076067285,-0.0548405,0.0547732,0.012565208,-69.24498463622946
C9747,-0.044798303,-0.08578928,0.10459323,0.034406878,0.03055853,-0.04866435,0.013671286,0.034122996,0.03320563,0.06529072,-0.025009915,-0.06749508,0.017224373,-0.06385242,0.013400727,0.0062766797,0.0073367544,-0.013620442,0.05585141,0.05090846,0.0019601656,0.05551801,0.07602757,-0.03663369,0.030498132,0.06984814,-0.01746449,-0.007225595,-0.022125756,-0.045138266,-0.016967807,0.02045113,-69.24507525398532
C15591,-0.05217297,-0.081545986,0.124411285,0.08471632,-0.014244442,-0.036682066,0.05815105,0.022172077,0.022654062,0.01592559,0.0023587337,-0.04010668,0.013955964,-0.021938015,-0.029745856,-0.045039274,0.01754426,-0.0017502102,0.009178089,0.088672735,0.009399544,0.06983757,0.08675269,-0.047599804,0.0011760402,0.021165008,-0.03319505,0.05317295,-0.03355949,-0.06879821,0.024144199,0.024168562,-69.24513534854849
C16835,-0.07310575,-0.06996593,0.16297376,0.083546534,0.02272939,-0.060987707,-0.011565385,0.032855798,0.035685576,0.014165359,0.017552989,-0.11267833,0.025818855,-0.060631126,-0.0323867,-0.05114407,-0.030417455,-0.015908524,0.034668304,0.06188573,-0.036051925,0.06654528,0.13021772,-0.004825419,0.020015286,0.08468357,-0.03057541,0.021391792,-0.00069975527,-0.1005144,0.01371129,0.013569916,-69.24555796860962
C89,-0.08862813,-0.06230431,0.095311075,0.0384473,0.02421472,-0.052149665,0.0002841507,0.030475454,0.0018682603,-0.006840748,0.01095108,-0.08621894,0.044828698,-0.08606874,-0.0065432778,-0.052553874,-0.014619598,0.033051103,0.073468216,0.054089945,0.020823905,0.074637845,0.10850143,0.008475583,0.017450253,0.024764715,-0.01165234,0.027141178,0.029288784,-0.08966151,-0.008656721,-0.008210408,-69.24601390789027
C10555,-0.040153656,-0.09147125,0.12186212,0.05553939,0.020865023,-0.027429637,0.07832268,-0.0020790957,0.026235512,0.0056447005,0.026958978,-0.044335928,0.035874065,-0.06736531,-0.024530813,-0.02068695,-0.0077390797,0.009563449,0.08243689,0.07687442,0.026104562,0.03828587,0.0933771,-0.05211758,0.05106779,0.054254606,-0.029427515,-0.0069445567,-0.008544597,-0.036521483,-0.0038457203,-0.013754147,-69.24614595725147
C2267,-0.08421771,-0.066207916,0.07599183,0.042095758,-0.027590051,-0.054254726,0.08601218,0.05199846,0.05077901,0.011766068,-0.015770804,-0.07886619,0.0062698456,-0.04302401,-0.047973834,-0.029146869,-0.00094213895,-0.028392065,0.087392755,0.06943505,0.022641387,0.07353876,0.1374626,-0.05469293,0.037214793,0.008266707,-0.047736917,0.0060826885,-0.0013274038,-0.04389624,0.0099014705,0.040988304,-69.24688777361868
